timestamp,datetime,feat_accel_x,feat_accel_y,feat_accel_z,feat_gyro_x,feat_gyro_y,feat_gyro_z,feat_angle_x,feat_angle_y,feat_lfoot_fl,feat_lfoot_fr,feat_lfoot_rl,feat_lfoot_rr,feat_rfoot_fl,feat_rfoot_fr,feat_rfoot_rl,feat_rfoot_rr,feat_vx,feat_vy,feat_wz,feat_vtotal,pred_norm_StepHeight,pred_norm_MaxStepX,pred_norm_MaxStepY,pred_norm_MaxStepTheta,pred_norm_Frequency,applied_StepHeight,applied_MaxStepX,applied_MaxStepY,applied_MaxStepTheta,applied_Frequency,success,inference_time_ms
1756480562.38,2025-08-29 15:16:02.384,0.0372402854264,-0.2325989604,9.58651828766,0.00964378286153,-0.0140296621248,0.000442929682322,0.0505860894918,-0.00464533781633,0.882000088692,0.183153346181,0.833145439625,0.924818515778,0.817210435867,0.534207940102,0.866552233696,0.645372331142,0.0184009410441,0.00925102923065,0.0687206014991,0.0198323037475,0.374702866307,0.332833926119,0.8665105582,0.500033488923,0.428109260777,0.0249881146523,0.0399700355672,0.183981266984,0.300013395569,0.799676482544,True,51.0051250458
1756480562.88,2025-08-29 15:16:02.875,0.0184880308807,-0.166094318032,9.64784812927,0.00961861014366,-0.00531103368849,0.000386631785659,0.0177581999451,0.00700724637136,0.815011143684,0.250877827406,0.863686561584,0.903992712498,0.796757698059,0.548582792282,0.63343423605,0.699379622936,0.0129161234945,0.00888150930405,0.0314922556281,0.0184003859758,0.374713615118,0.33284835805,0.88725528958,0.500033904367,0.428109260777,0.0249885446047,0.039970901483,0.18647063475,0.300013561747,0.799676482544,True,37.3969078064
1756480563.42,2025-08-29 15:16:03.424,0.00806066114455,-0.101747110486,9.6862449646,0.00613374076784,-0.00561496336013,0.00346319307573,0.00475006038323,0.0349035039544,0.664479315281,0.193652302027,0.866818547249,0.742060542107,0.755064606667,0.455509334803,0.675055265427,0.745282292366,0.00422289595008,-0.00458909058943,0.018468413502,0.0154917687178,0.374659401395,0.332743849096,0.899499626979,0.500039617567,0.428006575971,0.0249863760558,0.0399646309458,0.187939955237,0.300015847027,0.79960460318,True,43.7150001526
1756480563.97,2025-08-29 15:16:03.967,0.00698518566787,-0.0465661287308,9.78163051605,0.00354027166031,-0.00757452473044,0.00387906329706,0.00974371284246,0.0232215486467,0.652146041393,0.153749853373,0.655640661716,0.700160443783,0.584587037563,0.436575233936,0.728333830833,0.647556126118,0.00517425918952,-0.00650467723608,0.00716727413237,0.0113833006471,0.374668069791,0.332763091671,0.931383995639,0.500038628414,0.428034723817,0.0249867227916,0.0399657855002,0.191766079477,0.300015451365,0.799624306672,True,39.421081543
1756480564.51,2025-08-29 15:16:04.506,0.0289632417262,-0.0269042961299,9.79548168182,0.00208275392652,-0.00381917110644,0.0011666737264,-0.000376552343369,0.0354882180691,0.573369443417,0.353612303734,0.713729977608,0.526853978634,0.445664077997,0.421335458755,0.750243008137,0.539123892784,0.0150082102045,-0.0122051741928,0.0220666266978,0.00896604545414,0.374752626051,0.332937996831,0.997739549361,0.500028227917,0.428205830346,0.024990105042,0.0399762798099,0.199728745923,0.300011291167,0.799744081242,True,36.3259315491
1756480565.05,2025-08-29 15:16:05.053,-0.000104751437902,-0.0282344408333,9.74067974091,-0.000182316987775,0.00165751483291,-0.0019711421337,-0.00194593344349,0.0199874155223,0.412076145411,0.501783847809,0.636203587055,0.439222663641,0.513097763062,0.319242924452,0.786412239075,0.572687923908,0.0143283875659,-0.00627978239208,0.00121638830751,0.00968481134623,0.374774691058,0.332963635375,0.957161531076,0.500025710072,0.428238939316,0.0249909876423,0.0399778181225,0.194859383729,0.300010284029,0.799767257521,True,44.3589687347
1756480565.61,2025-08-29 15:16:05.614,-0.00372694572434,-0.0736257657409,9.72811889648,0.000347906956449,-0.00164480169769,-0.00017521798145,-0.0181614290923,0.00718385726213,0.302192240953,0.372902810574,0.626926481724,0.55484688282,0.361018180847,0.427864789963,0.612836062908,0.477332293987,0.012332636863,-0.00181631906889,0.00158039026428,0.0142532000318,0.374877995219,0.333139584663,0.999447611824,0.500014396796,0.428396107699,0.0249951198088,0.0399883750798,0.199933713419,0.300005758718,0.799877275389,True,57.9168796539
1756480566.11,2025-08-29 15:16:06.112,-0.00476313289255,-0.00336058810353,9.78876876831,0.000920994381886,-0.000639602192678,-0.000797675980721,-0.0243897214532,-0.00469423318282,0.230802386999,0.380623281002,0.50279790163,0.529694378376,0.340669989586,0.587898731232,0.541795432568,0.516926050186,0.00987636949867,-0.00410096300766,0.00231115752831,0.0231110490859,0.374784399661,0.332993100567,0.999395138279,0.50002460222,0.428250428233,0.0249913759865,0.039979586034,0.199927416593,0.300009840888,0.799775299763,True,39.0000343323
1756480566.66,2025-08-29 15:16:06.664,-0.0340773463249,-0.0299497190863,9.76280784607,-0.00434839632362,0.00151155621279,0.00367973651737,-0.0200869310647,-0.00575881451368,0.353635698557,0.470651447773,0.403976678848,0.487251728773,0.337420463562,0.46138677001,0.601135373116,0.514418423176,0.00680936546996,-0.00753277819604,-0.000602739164606,0.0380394980311,0.373792950507,0.331220751827,0.905827469233,0.50013829071,0.426542191527,0.0249517180203,0.0398732451096,0.188699296308,0.300055316284,0.798579534069,True,48.3250617981
1756480567.15,2025-08-29 15:16:07.152,-0.0123184602708,-0.0271492786705,9.8314037323,0.000316984718665,0.000718198949471,0.00194881577045,-0.00885849725455,-0.00428050896153,0.251504212618,0.468825817108,0.457342863083,0.369333595037,0.507114470005,0.474882900715,0.624484837055,0.474953472614,0.00222616363317,-0.00649066083133,-0.00202172016725,0.0279967021197,0.373890279255,0.331376917344,0.904151473936,0.500127184497,0.426703438476,0.0249556111702,0.0398826150406,0.188498176872,0.300050873799,0.798692406933,True,34.6040725708
1756480567.69,2025-08-29 15:16:07.689,-0.0334123298526,0.00142864510417,9.73149013519,-0.00185585801955,-0.00374883064069,0.00356684438884,-0.00463904440403,0.000929218251258,0.273406237364,0.510185718536,0.409524917603,0.456928491592,0.616641402245,0.525684595108,0.640685200691,0.340710371733,0.00209635635838,-0.00384853896685,-0.0137558011338,0.0297636948526,0.373847194268,0.331293176773,0.899553309853,0.500133525319,0.426635505186,0.0249538877707,0.0398775906064,0.187946397182,0.300053410128,0.79864485363,True,33.2589149475
